,OBJECTID,ID,T_PUNTO,COD_SGC,CONSECUTIV,DEPTO_LOC,MUN_LOC,VER_LOC,SITIO_LOC,E_PTO,N_PTO,Z_PTO,MET_COTA,U_GEOL,COND_SECO,COND_HUM,LONGITUD,LATITUD
0,1,1,Pozo,108-I-D-2,2,SANTANDER,Puerto Wilches,Casco Urbano,Aguas de Puerto Wilches,1019282.0,1304189.0,67.988677,DEM,Qal,111.0,0.0,-73.90287076983151,7.346854737855716
1,2,2,Pozo,108-I-D-16,16,SANTANDER,Puerto Wilches,Casco Urbano,Planta de Tratamiento,1020158.0,1304062.0,70.341146,DEM,Qfl,104.9,0.0,-73.89493733004451,7.345703225609543
2,3,3,Pozo,108-I-D-17,17,SANTANDER,Puerto Wilches,Casco Urbano,Planta de Tratamiento,1020115.0,1304183.0,68.638293,DEM,Qfl,111.7,0.0,-73.89532633324919,7.346797485697149
3,4,4,Pozo,108-I-D-3,3,SANTANDER,Puerto Wilches,Casco Urbano,Barrio El Arenal,1018722.0,1302257.0,71.876307,DEM,Qal,310.5,0.0,-73.9079492905608,7.329387203665924
4,5,5,Pozo,108-I-D-4,4,SANTANDER,Puerto Wilches,Casco Urbano,Barrio Los Almendros,1019092.0,1303427.0,68.524622,DEM,Qal,484.1,0.0,-73.90459425732364,7.33996527082205
5,6,6,Pozo,108-I-B-5,5,SANTANDER,Puerto Wilches,Sin Información,Sin Información,1020458.0,1313662.0,58.166958,DEM,Qfl,338.9,0.0,-73.892184077624,7.432506705888307
6,7,7,Pozo,108-I-B-2,2,SANTANDER,Puerto Wilches,Acueducto Santa Teresa,Santa Teresa,1020481.0,1311479.0,64.0,DEM,Qal,427.7,0.0,-73.89198399936154,7.412767645784041
7,8,8,Pozo,108-I-B-6,6,SANTANDER,Puerto Wilches,Sin Información,Puerto Adentro,1020928.0,1310909.0,61.266792,DEM,Qfl,390.3,0.0,-73.88793713839,7.407611922222401
8,9,9,Pozo,108-I-B-3,3,SANTANDER,Puerto Wilches,Sin Información,Isla Seis,1020105.0,1310202.0,71.096775,DEM,Qal,262.6,0.0,-73.89539466426325,7.401222240822792
9,10,10,Superficial,108-I-B-4,4,SANTANDER,Puerto Wilches,Sin Información,Isla Seis,1020099.0,1310219.0,70.161538,DEM,Qal,211.8,0.0,-73.89544894969063,7.401375979445345
10,11,11,Pozo,108-IV-A-18,18,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032245.0,1293045.0,87.04211,DEM,Qat,157.6,0.0,-73.78553098327309,7.246028401499153
11,12,12,Pozo,108-I-D-1,1,SANTANDER,Puerto Wilches,Yarigui S.A.,Santa Teresa,1019972.0,1308733.0,66.884981,DEM,Qal,161.3,0.0,-73.89660479559518,7.387939820281255
12,13,13,Pozo,108-IV-A-19,19,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032207.0,1293130.0,88.995111,DEM,Qat,125.9,0.0,-73.78587457426315,7.2467972034449
13,14,14,Pozo,108-I-B-7,7,SANTANDER,Puerto Wilches,"Yarigui, La Esmeralda",Santa Teresa,1023711.0,1310570.0,63.918857,DEM,Qfl,37.1,0.0,-73.86272966306143,7.404535194708831
14,15,15,Aljibe,108-IV-A-20,20,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032212.0,1293034.0,85.0,DEM,Qat,130.8,0.0,-73.78582985801006,7.245929129740535
15,16,16,Aljibe,108-IV-A-21,21,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032268.0,1293079.0,89.936985,DEM,Qat,135.7,0.0,-73.78532252318873,7.24633570025438
16,17,17,Aljibe,108-IV-A-22,22,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032294.0,1293215.0,86.585458,DEM,Qat,111.3,0.0,-73.78508630352158,7.247565278810094
17,18,18,Aljibe,108-IV-A-23,23,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032316.0,1293219.0,87.692746,DEM,Qat,476.1,0.0,-73.78488707233439,7.247601319205551
18,19,19,Aljibe,108-IV-A-24,24,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032243.0,1293263.0,87.203967,DEM,Qat,68.76,0.0,-73.78554782413485,7.2479995977964995
19,20,20,Aljibe,108-IV-A-25,25,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032463.0,1293356.0,88.428223,DEM,Qat,84.22,0.0,-73.78355519868984,7.248839232569017
20,21,21,Aljibe,108-IV-A-1,1,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032102.0,1292933.0,88.622508,DEM,Qal,155.0,0.0,-73.78682647896741,7.245016511847674
21,22,22,Aljibe,108-IV-A-26,26,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032337.0,1293004.0,85.797636,DEM,Qat,363.4,0.0,-73.78469817437507,7.245657138656111
22,23,23,Aljibe,108-IV-A-2,2,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032244.0,1292958.0,89.0,DEM,Qal,255.2,0.0,-73.78554054445077,7.24524174182074
23,24,24,Aljibe,108-IV-A-3,3,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032707.0,1292978.0,84.997144,DEM,Qal,80.32,0.0,-73.78134802870264,7.245419874539276
24,25,25,Aljibe,108-IV-A-4,4,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032671.0,1293192.0,87.0,DEM,Qal,67.43,0.0,-73.78167274151895,7.247355102156597
25,26,26,Aljibe,108-IV-A-27,27,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032390.0,1293191.0,87.0,DEM,Qat,89.91,0.0,-73.78421717326755,7.247347707940788
26,27,27,Aljibe,108-IV-A-28,28,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1031617.0,1293021.0,94.046809,DEM,Qat,70.59,0.0,-73.79121758134156,7.245815004568319
27,28,28,Aljibe,108-IV-A-29,29,SANTANDER,Puerto Wilches,Puente Sogamoso,Casco Urbano,1032107.0,1293182.0,88.291534,DEM,Qat,722.9,0.0,-73.78677976167455,7.247267974003994
28,29,29,Pozo,108-I-B-1,1,SANTANDER,Puerto Wilches,Finca Santa Teresa,Santa Teresa,1020896.0,1311913.0,63.0,DEM,Qal,561.8,0.0,-73.88822312491875,7.416690347884982
29,30,30,Aljibe,108-I-D-38,38,SANTANDER,Puerto Wilches,Sin Información,Caño Negro,1020724.0,1307207.0,63.827027,DEM,Qal,376.5,0.0,-73.88979914409808,7.374138691027993
30,31,31,Aljibe,108-I-D-5,5,SANTANDER,Puerto Wilches,Finca la Daniela,La Daniela,1023017.0,1306661.0,70.0,DEM,Qfl,58.54,0.0,-73.86903256803656,7.369192482281325
31,32,32,Aljibe,108-I-D-6,6,SANTANDER,Puerto Wilches,Sin Información,La Belleza,1024768.0,1305632.0,77.659327,DEM,Qfl,291.2,0.0,-73.8531777288735,7.359880457341933
32,33,33,Pozo,108-I-D-7,7,SANTANDER,Puerto Wilches,Sin Información,Miraflores,1023062.0,1305675.0,70.737563,DEM,Qfl,13.6,0.0,-73.86862915801221,7.360276740045512
33,34,34,Aljibe,108-II-A-1,1,SANTANDER,Puerto Wilches,Ricardo Serrano,Santa Cruz,1031446.0,1310343.0,74.829106,DEM,Qal,34.95,0.0,-73.79266655822354,7.402443344485555
34,35,35,Aljibe,108-II-A-2,2,SANTANDER,Puerto Wilches,Sin Información,La Tachuela,1030982.0,1310637.0,70.220481,DEM,Qal,87.38,0.0,-73.79686780621377,7.405104382782878
35,36,36,Aljibe,108-II-A-3,3,SANTANDER,Puerto Wilches,Finca la Unión,La Unión,1030856.0,1310422.0,71.660708,DEM,Qal,99.42,0.0,-73.79801035016222,7.403161053690882
36,37,37,Aljibe,108-I-B-8,8,SANTANDER,Puerto Wilches,Sin Información,Bellavista,1026926.0,1312839.0,60.30296,DEM,Qfl,93.63,0.0,-73.83359652643811,7.425036723489178
37,38,38,Aljibe,108-I-B-9,9,SANTANDER,Puerto Wilches,Sin Información,Las Pampas,1027858.0,1311398.0,75.003451,DEM,Qfl,58.33,0.0,-73.82516140554264,7.4120023516730384
38,39,39,Aljibe,108-I-B-10,10,SANTANDER,Puerto Wilches,Finca Buenos Aires,Las Pampas,1027223.0,1311899.0,61.934463,DEM,Qfl,61.65,0.0,-73.83091087768291,7.416535668024657
39,40,40,Aljibe,108-I-B-11,11,SANTANDER,Puerto Wilches,Sin Información,Las Pampas,1028466.0,1310994.0,74.616852,DEM,Qfl,30.55,0.0,-73.8196561123519,7.408346188812798
40,41,41,Aljibe,108-I-D-8,8,SANTANDER,Puerto Wilches,Escuela Las Pampas,Las Pampas,1029261.0,1309644.0,73.707303,DEM,Qfl,142.6,0.0,-73.81246215292929,7.396135137611311
41,42,42,Aljibe,108-I-D-9,9,SANTANDER,Puerto Wilches,Finca Ana,Las Pampas,1029018.0,1309327.0,79.0,DEM,Qfl,147.2,0.0,-73.81466492329663,7.393270096574975
42,43,43,Aljibe,108-I-D-34,34,SANTANDER,Puerto Wilches,Finca Damasco,Damasco,1029300.0,1308301.0,80.949658,DEM,Qat,33.72,0.0,-73.81211614159459,7.383991394205726
43,44,44,Aljibe,108-III-B-1,1,SANTANDER,Puerto Wilches,Terraplen,Finca La Floresta,1017807.0,1296460.0,67.0,DEM,Qal,889.0,0.0,-73.91625488674158,7.2769726681109015
44,45,45,Pozo,108-II-C-27,27,SANTANDER,Puerto Wilches,Finca Delicias,La Pampa,1031844.0,1307645.0,76.523544,DEM,Qat,30.8,0.0,-73.78907728549382,7.378045501108186
45,46,46,Aljibe,108-III-B-2,2,SANTANDER,Puerto Wilches,Terraplen,Finca Villa Bernarda,1018506.0,1297006.0,64.656283,DEM,Qal,164.8,0.0,-73.90992320956107,7.281907410736182
46,47,47,Aljibe,108-I-D-35,35,SANTANDER,Puerto Wilches,Finca La Esperanza,Las Pampas,1028953.0,1308403.0,75.373909,DEM,Qat,48.49,0.0,-73.81525861119741,7.384915545086419
47,48,48,Aljibe,108-III-B-3,3,SANTANDER,Puerto Wilches,Terraplen,Finca Las Delicias,1017289.0,1295131.0,75.374712,DEM,Qal,370.5,0.0,-73.9209498362444,7.264957221533631
48,49,49,Aljibe,108-III-B-10,10,SANTANDER,Puerto Wilches,El Pedral,Muleria Corredor,1019538.0,1295982.0,77.0,DEM,Qat,137.4,0.0,-73.90058138822074,7.27264464779424
49,50,50,Superficial,108-III-B-32,32,SANTANDER,Puerto Wilches,El Pedral,Muleria Corredor,1019576.0,1296137.0,63.569932,DEM,Qal,39.87,0.0,-73.90023673021305,7.274046053674645
50,51,51,Aljibe,108-III-B-11,11,SANTANDER,Puerto Wilches,El Pedral,Muleria Santa Fe,1021170.0,1293079.0,76.419448,DEM,Qat,311.8,0.0,-73.8858139662198,7.246389149735507
51,52,52,Aljibe,108-III-B-12,12,SANTANDER,Puerto Wilches,El Pedral,Finca Bello Horizonte,1019299.0,1293448.0,75.867732,DEM,Qat,128.9,0.0,-73.90275449383803,7.249732548235927
52,53,53,Aljibe,108-III-B-13,13,SANTANDER,Puerto Wilches,El Pedral,Muleria El Establo,1019900.0,1291331.0,74.95888,DEM,Qat,103.7,0.0,-73.89732002418329,7.230588070931923
53,54,54,Pozo,108-III-B-14,14,SANTANDER,Puerto Wilches,El Pedral,Oficinas Bucarelia S.A.,1025116.0,1291429.0,78.964601,DEM,Qat,253.6,0.0,-73.85009065999769,7.231453089706724
54,55,55,Pozo,108-III-B-15,15,SANTANDER,Puerto Wilches,El Pedral,Barrio La Esperanza,1025630.0,1291379.0,74.659581,DEM,Qat,80.15,0.0,-73.84543681282385,7.230998634738862
55,56,56,Aljibe,108-III-B-16,16,SANTANDER,Puerto Wilches,El Pedral,Barrio La Esperanza,1025619.0,1291342.0,76.206072,DEM,Qat,252.6,0.0,-73.84553658432482,7.230664124721521
56,57,57,Pozo,108-III-B-4,4,SANTANDER,Puerto Wilches,El Pedral,Acueducto,1025829.0,1290994.0,82.877343,DEM,Qal,110.2,0.0,-73.84363673499881,7.227516474148374
57,58,58,Aljibe,108-III-B-17,17,SANTANDER,Puerto Wilches,El Pedral,Finca Si Se Puede,1025758.0,1292186.0,81.674308,DEM,Qat,179.6,0.0,-73.84427407614383,7.238295081796274
58,59,59,Aljibe,108-III-B-18,18,SANTANDER,Puerto Wilches,El Pedral,Muleria Arandu,1025316.0,1293073.0,88.0,DEM,Qat,62.55,0.0,-73.84827222992693,7.246317526591457
59,60,60,Pozo,108-I-D-10,10,SANTANDER,Puerto Wilches,Finca Agropalma,Las Pampas,1026345.0,1306280.0,71.0,DEM,Qfl,129.5,0.0,-73.83889138119237,7.36573237439667
60,61,61,Aljibe,108-I-D-11,11,SANTANDER,Puerto Wilches,Finca Agropalma,Las Pampas,1027645.0,1307970.0,73.444547,DEM,Qfl,52.85,0.0,-73.82710828393887,7.3810071131159996
61,62,62,Aljibe,108-I-D-12,12,SANTANDER,Puerto Wilches,Sin Información,Las Pampas,1027297.0,1308644.0,69.466095,DEM,Qfl,29.73,0.0,-73.830256951501,7.38710325086048
62,63,63,Aljibe,108-I-D-13,13,SANTANDER,Puerto Wilches,Finca San Fernando,Las Pampas,1027076.0,1309244.0,69.053712,DEM,Qfl,41.69,0.0,-73.83225572228613,7.392529620582214
63,64,64,Aljibe,108-I-D-14,14,SANTANDER,Puerto Wilches,Sin Información,Las Pampas,1028248.0,1308778.0,77.496705,DEM,Qfl,42.57,0.0,-73.82164233743077,7.388310038429884
64,65,65,Pozo,108-I-D-15,15,SANTANDER,Puerto Wilches,Finca La Esperanza,Las Pampas,1026360.0,1304727.0,83.924497,DEM,Qfl,40.53,0.0,-73.83876302843383,7.351689880224254
65,66,66,Aljibe,108-I-B-12,12,SANTANDER,Puerto Wilches,Finca El Rodeo,El Rodeo,1026166.0,1312740.0,56.977973,DEM,Qfl,125.1,0.0,-73.84048148771389,7.424145282730326
66,67,67,Pozo,108-I-D-36,36,SANTANDER,Puerto Wilches,Finca El Cristal,El Cristal,1029720.0,1304224.0,89.0,DEM,Qat,49.23,0.0,-73.80833416044976,7.3471244680254575
67,68,68,Pozo,108-II-C-28,28,SANTANDER,Puerto Wilches,Sin Información,El Cristal,1030903.0,1304826.0,94.224987,DEM,Qat,98.88,0.0,-73.79761641894892,7.35256125788701
68,69,69,Aljibe,108-I-D-37,37,SANTANDER,Puerto Wilches,Sin Información,Sin Información,1029250.0,1302179.0,91.0,DEM,Qat,36.75,0.0,-73.81260185189878,7.328635873519987
69,70,70,Pozo,108-III-B-19,19,SANTANDER,Puerto Wilches,El Pedral,Km 7 Via El Pedral,1021362.0,1298838.0,76.282718,DEM,Qat,117.3,0.0,-73.8840531280413,7.298462372809537
70,71,71,Aljibe,108-III-B-9,9,SANTANDER,Puerto Wilches,El Pedral,Finca Montecristo,1020432.0,1297574.0,71.941877,DEM,Qfl,171.9,0.0,-73.8924798923096,7.287036580691295
71,72,72,Aljibe,108-III-B-20,20,SANTANDER,Puerto Wilches,El Pedral,Vivero Monterrey,1020674.0,1296605.0,75.864232,DEM,Qat,63.6,0.0,-73.89029203229222,7.278273799927228
72,73,73,Aljibe,108-III-B-21,21,SANTANDER,Puerto Wilches,El Pedral,Muleria Escuela,1023680.0,1295314.0,83.530419,DEM,Qat,108.8,0.0,-73.86307649939799,7.266588281129772
73,74,74,Pozo,108-III-D-1,1,SANTANDER,Puerto Wilches,Bocas del Sogamoso,,1018251.0,1289345.0,72.561645,DEM,Qal,1385.0,0.0,-73.91225764718827,7.212635875699278
74,75,75,Aljibe,108-III-D-2,2,SANTANDER,Puerto Wilches,Bocas del Sogamoso,,1018639.0,1288417.0,73.844249,DEM,Qal,416.6,0.0,-73.90874768940081,7.2042434065239105
75,76,76,Pozo,108-III-D-3,3,SANTANDER,Puerto Wilches,Bocas del Sogamoso,,1019662.0,1287465.0,73.30286,DEM,Qal,897.3,0.0,-73.89948868425527,7.195631698346282
76,77,77,Aljibe,108-III-D-4,4,SANTANDER,Puerto Wilches,Bocas del Sogamoso,,1020407.0,1287369.0,72.908113,DEM,Qal,1614.0,0.0,-73.89274384831693,7.194760973594441
77,78,78,Pozo,108-III-D-5,5,SANTANDER,Puerto Wilches,La Lucha,Finca Providencia,1021979.0,1288038.0,75.368947,DEM,Qal,633.9,0.0,-73.87850845091187,7.20080425297746
78,79,79,Pozo,108-III-D-6,6,SANTANDER,Puerto Wilches,La Lucha,Finca Santa Lucia,1022656.0,1288699.0,77.605146,DEM,Qal,632.8,0.0,-73.87237618312194,7.206778446651685
79,80,80,Aljibe,108-III-D-7,7,SANTANDER,Puerto Wilches,La Lucha,Finca Miraflores,1024212.0,1289632.0,74.834686,DEM,Qal,1353.0,0.0,-73.8582838740075,7.215208280461094
80,81,81,Pozo,108-III-D-8,8,SANTANDER,Puerto Wilches,La Lucha,Finca Miraflores,1024175.0,1289610.0,75.300405,DEM,Qal,609.3,0.0,-73.8586189790511,7.215009512804332
81,82,82,Aljibe,108-III-B-5,5,SANTANDER,Puerto Wilches,La Lucha,Finca Villa Maria,1025211.0,1290626.0,77.0,DEM,Qal,70.92,0.0,-73.8492341150052,7.224191785102405
82,83,83,Aljibe,108-II-C-1,1,SANTANDER,Puerto Wilches,Hacienda Los Cipreses,Los Cipreses,1033285.0,1303697.0,117.0,DEM,N1r,67.0,0.0,-73.7760494883508,7.342338761617854
83,84,84,Aljibe,108-II-C-2,2,SANTANDER,Puerto Wilches,Finca Isla Margarita,Sin Información,1032133.0,1304395.0,83.357247,DEM,N1r,42.88,0.0,-73.78647882142016,7.34865702540442
84,85,85,Manantial,108-II-C-3,3,SANTANDER,Puerto Wilches,Finca Isla Margarita,Sin Información,1032937.0,1305603.0,79.328422,DEM,N1r,78.19,0.0,-73.77918975542252,7.359575080034803
85,86,86,Superficial,108-II-C-4,4,SANTANDER,Puerto Wilches,Sin Información,Sin Información,1033057.0,1305034.0,91.0,DEM,N1r,32.12,0.0,-73.7781063457267,7.3544294106764605
86,87,87,Aljibe,108-II-C-5,5,SANTANDER,Puerto Wilches,Finca Potosi,Potosi,1034235.0,1307590.0,84.354746,DEM,N1r,27.48,0.0,-73.7674210875655,7.377533686735045
87,88,88,Pozo,108-II-C-6,6,SANTANDER,Puerto Wilches,Finca Samara Calda,Samara,1035844.0,1305360.0,77.0,DEM,N1r,233.7,0.0,-73.75286224595462,7.357359554957085
88,89,89,Aljibe,108-II-C-7,7,SANTANDER,Puerto Wilches,La Esperanza,La Esperanza,1037125.0,1303340.0,89.686108,DEM,N1r,128.8,0.0,-73.7412738602452,7.339086054097992
89,90,90,Pozo,108-II-C-8,8,SANTANDER,Puerto Wilches,El 20,Km 20,1037785.0,1301766.0,106.041476,DEM,N1r,144.6,0.0,-73.73530730347936,7.3248493484753965
90,91,91,Pozo,108-II-C-9,9,SANTANDER,Puerto Wilches,Finca La Amaporita,Amaporita,1037756.0,1300291.0,112.581663,DEM,N1r,72.93,0.0,-73.73558009400506,7.311512510670756
91,92,92,Pozo,108-II-C-10,10,SANTANDER,Puerto Wilches,Hacienda Los Ángeles,Los Ángeles,1036632.0,1301626.0,114.611314,DEM,N1r,162.9,0.0,-73.74575028588575,7.323591276824748
92,93,93,Pozo,108-II-C-11,11,SANTANDER,Puerto Wilches,Morelia,Sin Información,1035013.0,1301773.0,104.672185,DEM,N1r,89.72,0.0,-73.76041166002464,7.324931029027892
93,94,94,Aljibe,108-III-B-22,22,SANTANDER,Puerto Wilches,Centro,Km 6 Via El Pedral,1022263.0,1299579.0,81.0,DEM,Qat,71.46,0.0,-73.87589068281281,7.3051590536782545
94,95,95,Pozo,108-III-B-23,23,SANTANDER,Puerto Wilches,Centro,Muleria San Francisco,1024383.0,1299069.0,97.0,DEM,Qat,52.38,0.0,-73.85669398456785,7.300538566577745
95,96,96,Aljibe,108-III-B-24,24,SANTANDER,Puerto Wilches,Centro,Muleria San Francisco,1024384.0,1299072.0,97.0,DEM,Qat,302.7,0.0,-73.85668491524709,7.300565688631727
96,97,97,Aljibe,108-I-D-39,39,SANTANDER,Puerto Wilches,Centro,Muleria Parceleros,1024584.0,1300645.0,86.972447,DEM,Qal,132.4,0.0,-73.854866671326,7.31478811198188
97,98,98,Aljibe,108-III-B-25,25,SANTANDER,Puerto Wilches,Centro,Muleria La Ponderosa,1025431.0,1297580.0,90.322517,DEM,Qat,18.77,0.0,-73.84721016508898,7.287070053419147
98,99,99,Pozo,108-III-B-26,26,SANTANDER,Puerto Wilches,Centro,Muleria Gualanday,1027090.0,1299463.0,92.793298,DEM,Qat,96.69,0.0,-73.83217743146763,7.304088518667426
99,100,100,Aljibe,108-III-B-27,27,SANTANDER,Puerto Wilches,Centro,Muleria Gualanday,1027082.0,1299423.0,94.955971,DEM,Qat,45.37,0.0,-73.83225007716506,7.3037268722939155
100,101,101,Aljibe,108-III-B-28,28,SANTANDER,Puerto Wilches,Centro,Finca Casa Roja,1025278.0,1295855.0,82.61141,DEM,Qat,32.54,0.0,-73.84860360070364,7.271473023326171
101,102,102,Aljibe,108-III-B-29,29,SANTANDER,Puerto Wilches,Centro,Finca El Resplandor,1024935.0,1295487.0,85.898882,DEM,Qat,63.31,0.0,-73.85171127416726,7.268147062457118
102,103,103,Aljibe,108-III-B-6,6,SANTANDER,Puerto Wilches,El Pedral,Finca Los Aures,1028818.0,1292016.0,86.721327,DEM,Qal,67.16,0.0,-73.81656742090988,7.236742880479131
103,104,104,Aljibe,108-III-B-30,30,SANTANDER,Puerto Wilches,El Pedral,Finca Los Cambulos,1027817.0,1291959.0,87.725939,DEM,Qat,71.66,0.0,-73.82563147536497,7.236232579541007
104,105,105,Aljibe,108-III-B-31,31,SANTANDER,Puerto Wilches,El Pedral,Finca La Sirene,1027283.0,1291830.0,77.781444,DEM,Qat,20.29,0.0,-73.83046732409834,7.235068787722158
105,106,106,Aljibe,108-III-B-7,7,SANTANDER,Puerto Wilches,El Pedral,Finca El Parlamento,1027086.0,1291218.0,80.599091,DEM,Qal,31.28,0.0,-73.83225408378748,7.229535942160677
106,107,107,Superficial,108-III-B-8,8,SANTANDER,Puerto Wilches,El Pedral,Finca El Parlamento,1027102.0,1291187.0,77.990143,DEM,Qal,202.0,0.0,-73.83210936182859,7.229255556835277
107,108,108,Manantial,108-II-C-23,23,SANTANDER,Puerto Wilches,Las Mercedes,Las Mercedes,1035696.0,1309246.0,69.0,DEM,Qal,0.0,0.0,-73.75417719943437,7.392497944285798
108,109,109,Pozo,108-II-C-24,24,SANTANDER,Puerto Wilches,Hacienda La Esmeralda,La Esmeralda,1035673.0,1303977.0,79.442406,DEM,Qal,203.5,0.0,-73.75442004499375,7.344855500503144
109,110,110,Aljibe,108-II-C-12,12,SANTANDER,Puerto Wilches,La Esmeralda,La Esmeralda,1040150.0,1303253.0,78.897982,DEM,N1r,71.43,0.0,-73.71387801202788,7.33827805775361
110,111,111,Aljibe,108-II-C-13,13,SANTANDER,Puerto Wilches,Finca Villa León,Sin Información,1038488.0,1302299.0,78.21542,DEM,N1r,123.1,0.0,-73.72893690408752,7.3296638753420424
111,112,112,Aljibe,108-II-C-14,14,SANTANDER,Puerto Wilches,Finca La Floresta,La Floresta,1034669.0,1300223.0,100.016097,DEM,N1r,93.54,0.0,-73.7635368721704,7.310917981653286
112,113,113,Aljibe,108-II-C-15,15,SANTANDER,Puerto Wilches,Finca Villa Tatiana,Villa Tatiana,1034225.0,1300867.0,101.768198,DEM,N1r,0.0,0.0,-73.76755378915213,7.316743869202206
113,168,215,Manantial,108-IV-D-2,2,SANTANDER,Sabana de Torres,La Lizama,,1059514.0,1280135.0,174.980882,DEM,N1r,0.0,138.5,-73.53875475746936,7.129072356736798
114,169,254,Manantial,108-IV-B-14,14,Santander,Sabana de Torres,Aguas Claras,,1057607.0,1295578.0,150.030876,DEM,N1r,0.0,18.24,-73.55585796570138,7.268726088338079
115,170,255,Aljibe,108-IV-B-15,15,Santander,Sabana de Torres,Aguas Claras,,1058442.0,1295045.0,131.000538,DEM,N1r,0.0,90.61,-73.54830262832598,7.263898019956133
116,171,256,Aljibe,108-IV-B-16,16,Santander,Sabana de Torres,Cayumbita,,1058475.0,1294955.0,128.013097,DEM,N1r,0.0,90.48,-73.5480047669337,7.263083904480418
117,172,257,Aljibe,109-III-A-1,1,Santander,Sabana de Torres,"Aguas Claras, Cayumbita",La reserva,1060181.0,1296108.0,148.293837,DEM,N1r,0.0,127.0,-73.53254449203806,7.2734908479990965
118,173,258,Pozo,108-IV-B-17,17,Santander,Sabana de Torres,Cayumbita,,1059900.0,1297136.0,136.713106,DEM,N1r,0.0,0.0,-73.53507781856338,7.282788901214489
119,174,259,Pozo,108-IV-B-18,18,Santander,Sabana de Torres,Aguas Claras,,1057601.0,1294842.0,124.82032,DEM,N1r,0.0,0.0,-73.55591996898954,7.262071337994683
120,175,260,Aljibe,108-IV-B-19,19,Santander,Sabana de Torres,Aguas Claras,,1056365.0,1293994.0,119.0,DEM,Qal,0.0,526.1,-73.56712051876792,7.254416543094112
121,176,261,Superficial,108-IV-D-29,29,Santander,Sabana de Torres,La Raya,,1057890.0,1289945.0,156.217642,DEM,N1r,0.0,70.67,-73.55335421711467,7.217790278030277
122,177,262,Manantial,108-II-D-34,34,Santander,Sabana de Torres,Sabaneta,,1045507.0,1306047.0,115.686139,DEM,N1r,0.0,27.78,-73.66533833169198,7.363499444486361
123,178,263,Aljibe,108-II-C-30,30,Santander,Sabana de Torres,"Corregimiento Pradilla, Cristalina",,1044100.0,1304706.0,118.211243,DEM,N1r,0.0,67.6,-73.67809255111783,7.3513856916815765
124,179,264,Pozo,108-II-C-31,31,Santander,Puerto Wilches,Corregimiento de Pradilla,,1043905.0,1304442.0,123.726704,DEM,N1r,0.0,95.54,-73.67986076741062,7.349000175790977
125,180,265,Manantial,108-II-C-32,32,Santander,Puerto Wilches,Corregimiento de Pradilla,,1043840.0,1304547.0,122.052934,DEM,N1r,0.0,81.05,-73.68044861907894,7.349950106142421
126,181,266,Manantial,108-II-C-33,33,Santander,Puerto Wilches,La Germania,,1039952.0,1307653.0,83.0,DEM,N1r,0.0,30.87,-73.71563899739236,7.378064410026924
127,182,267,Aljibe,108-II-C-34,34,Santander,Puerto Wilches,La Cristalina,,1039400.0,1307823.0,67.0,DEM,Qal,0.0,368.9,-73.72063748989602,7.3796055736915
128,183,268,Superficial,108-II-C-35,35,Santander,Puerto Wilches,La Cristalina,,1038036.0,1309316.0,79.609628,DEM,N1r,0.0,33.71,-73.73298148149372,7.39311501969031
129,184,269,Superficial,108-II-C-36,36,Santander,Puerto Wilches,Veraguas,,1037124.0,1309069.0,64.090583,DEM,Qal,0.0,34.59,-73.74124388102038,7.390887941234716
130,185,270,Manantial,108-II-C-37,37,Santander,Puerto Wilches,La Cristalina,Finca Casa Blanca,1039044.0,1307015.0,116.27624,DEM,N1r,0.0,47.14,-73.72386776142338,7.372302181311534
131,186,271,Aljibe,108-II-C-38,38,Santander,Puerto Wilches,Matecoco,Finca Matecoco,1040515.0,1305959.0,120.438712,DEM,N1r,0.0,95.67,-73.71055225016708,7.362743080940807
132,187,272,Aljibe,108-II-C-39,39,Santander,Puerto Wilches,San Jose,Finca Santa Barbara,1044100.0,1301765.0,135.150657,DEM,N1r,0.0,38.41,-73.67811626649099,7.32479319258349
133,188,273,Pozo,108-IV-B-20,20,Santander,Puerto Wilches,El Retiro,Finca El Palenque,1056404.0,1298184.0,156.334998,DEM,N1r,0.0,15.82,-73.56672456002774,7.292301613402385
134,189,274,Superficial,108-IV-B-21,21,Santander,Sabana de Torres,Aguas Claras,,1057382.0,1296428.0,146.855173,DEM,N1r,0.0,1.803,-73.55788651937587,7.276414012812933
