LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"8","420",0.0121836719,7.0000109163,-73.5968149360,8.1842404643,102.0000000000
"8","421",0.0163979109,9.0000153562,-73.5961835090,8.1800737976,104.0000000000
"8","422",0.0206121499,10.0000242360,-73.5955520830,8.1759071310,103.0000000000
"8","423",0.0222462423,11.0000255710,-73.5953072440,8.1742914850,102.0000000000
"8","424",0.0265830097,15.0000279220,-73.5965099250,8.1701248183,98.0000000000
"8","425",0.0309197771,16.0000373260,-73.5977126050,8.1659581516,97.0000000000
"8","426",0.0325308857,16.0016484340,-73.5981594010,8.1644102355,97.0000000000
"8","427",0.0373089275,20.0016512880,-73.6004978990,8.1602435688,93.0000000000
"8","428",0.0398153288,21.0016544290,-73.6017245970,8.1580578745,92.0000000000
"8","429",0.0442437090,22.0016642340,-73.6058912640,8.1595576880,91.0000000000
"8","430",0.0481514156,23.0016718690,-73.6095680280,8.1608811585,90.0000000000
"8","431",0.0528194676,25.0016773170,-73.6116726890,8.1650478252,92.0000000000
"8","432",0.0544773821,25.0033352320,-73.6124201850,8.1665276667,92.0000000000
"8","433",0.0588896461,28.0033384760,-73.6109686470,8.1706943333,95.0000000000
"8","434",0.0633019101,30.0033433430,-73.6095171090,8.1748610000,93.0000000000
"8","435",0.0677141741,34.0033457770,-73.6080655710,8.1790276667,97.0000000000
"8","436",0.0721264380,36.0033506440,-73.6066140330,8.1831943333,99.0000000000
"9","437",0.0000000000,0.0000000000,-73.7286455710,8.0902930909,42.0000000000
"9","438",0.0041710860,4.0000021747,-73.7244789050,8.0901011335,46.0000000000
"9","439",0.0083421721,4.0041732608,-73.7203122380,8.0899091760,46.0000000000
"9","440",0.0125132581,6.0041776103,-73.7161455710,8.0897172186,48.0000000000
"9","441",0.0166843442,7.0041863092,-73.7119789050,8.0895252612,49.0000000000
"9","442",0.0180118516,7.0055138167,-73.7106528040,8.0894641680,49.0000000000
"9","443",0.0221785200,10.0055167100,-73.7106565700,8.0852975013,46.0000000000
"9","444",0.0263451883,15.0055184460,-73.7106603360,8.0811308347,41.0000000000
"9","445",0.0270534597,15.0062267180,-73.7106609760,8.0804225636,41.0000000000
"9","446",0.0312201279,19.0062288880,-73.7148276430,8.0804261151,45.0000000000
"9","447",0.0353867961,24.0062306240,-73.7189943100,8.0804296666,40.0000000000
"9","448",0.0395534643,26.0062349640,-73.7231609760,8.0804332180,38.0000000000
"9","449",0.0437201324,27.0062436450,-73.7273276430,8.0804367695,37.0000000000
"9","450",0.0464641156,29.0062455270,-73.7300716250,8.0804391084,39.0000000000
"9","451",0.0506741884,30.0062543890,-73.7294686310,8.0846057751,40.0000000000
"9","452",0.0548842611,32.0062588210,-73.7288656380,8.0887724417,42.0000000000
"10","453",0.0000000000,0.0000000000,-73.6841994620,7.5376406368,59.0000000000
"10","454",0.0057453776,2.0000082523,-73.6802436750,7.5418073034,61.0000000000
"10","455",0.0110465781,3.0000223036,-73.6765937110,7.5456518437,60.0000000000
"10","456",0.0152257699,4.0000310364,-73.6769170260,7.5498185103,61.0000000000
"10","457",0.0171911103,6.0000320020,-73.6770690710,7.5517779606,63.0000000000
"10","458",0.0220391101,8.0000378778,-73.6729024040,7.5542562647,61.0000000000
"10","459",0.0254874635,9.0000438233,-73.6699386790,7.5560190676,62.0000000000
"10","460",0.0302762078,10.0000552890,-73.6657720120,7.5536587793,61.0000000000
"10","461",0.0331360831,10.0029151650,-73.6632836460,7.5522491968,61.0000000000
"10","462",0.0373357428,12.0029195740,-73.6638090330,7.5480825301,63.0000000000
"10","463",0.0407356264,14.0029224640,-73.6642343650,7.5447093564,61.0000000000
"10","464",0.0460094980,15.0029363700,-73.6674674150,7.5405426898,60.0000000000
"10","465",0.0512833695,15.0082102420,-73.6707004650,7.5363760231,60.0000000000
"10","466",0.0565572411,16.0082241490,-73.6739335140,7.5322093564,61.0000000000
"10","467",0.0618311126,18.0082311020,-73.6771665640,7.5280426898,63.0000000000
"10","468",0.0639983503,18.0103983400,-73.6784951490,7.5263304453,63.0000000000
"10","469",0.0681749718,20.0104027010,-73.6826618160,7.5260422516,61.0000000000
"10","470",0.0723515932,20.0145793220,-73.6868284820,7.5257540579,61.0000000000
"10","471",0.0765282147,21.0145880440,-73.6909951490,7.5254658641,60.0000000000
"10","472",0.0807048361,22.0145967670,-73.6951618160,7.5251776704,59.0000000000
"10","473",0.0844876422,23.0146039210,-73.6989356050,7.5249166506,58.0000000000
"10","474",0.0895701008,23.0196863800,-73.7031022720,7.5220062770,58.0000000000
"10","475",0.0946525594,24.0196992960,-73.7072689390,7.5190959034,59.0000000000
"10","476",0.0997350181,25.0197122110,-73.7114356050,7.5161855298,60.0000000000
"10","477",0.1048174767,25.0247946700,-73.7156022720,7.5132751562,60.0000000000
"10","478",0.1098999353,26.0248075850,-73.7197689390,7.5103647825,59.0000000000
"10","479",0.1100005469,26.0249081970,-73.7198514220,7.5103071692,59.0000000000
"10","480",0.1152743172,28.0249151500,-73.7230843060,7.5144738359,57.0000000000
"10","481",0.1177550354,28.0273958680,-73.7246050160,7.5164337858,57.0000000000
"10","482",0.1223387732,29.0274063740,-73.7226946390,7.5206004525,56.0000000000
"10","483",0.1269225109,30.0274168790,-73.7207842620,7.5247671191,57.0000000000
"10","484",0.1291607575,31.0274193840,-73.7198514220,7.5268017092,56.0000000000
"10","485",0.1338633061,32.0274304410,-73.7156847550,7.5289818128,57.0000000000
"10","486",0.1385658546,32.0321329890,-73.7115180880,7.5311619165,57.0000000000
"10","487",0.1432684032,33.0321440460,-73.7073514220,7.5333420202,58.0000000000
"10","488",0.1479709518,34.0321551030,-73.7031847550,7.5355221238,57.0000000000
"10","489",0.1484746215,34.0326587730,-73.7027384810,7.5357556253,57.0000000000
"10","490",0.1526627712,35.0326675430,-73.6985718140,7.5361792839,58.0000000000
"10","491",0.1568509209,36.0326763130,-73.6944051480,7.5366029425,59.0000000000
"10","492",0.1610390705,37.0326850840,-73.6902384810,7.5370266011,58.0000000000
"10","493",0.1652272202,39.0326894690,-73.6860718140,7.5374502596,60.0000000000
"11","494",0.0000000000,0.0000000000,-73.8334623310,7.5131348491,51.0000000000
"11","495",0.0038319664,0.0038319664,-73.8296594560,7.5136061273,51.0000000000
"11","496",0.0078891570,1.0038401967,-73.8258565800,7.5121922912,50.0000000000
"11","497",0.0126448020,2.0038515048,-73.8281489690,7.5080256246,51.0000000000
"11","498",0.0138060603,2.0050127630,-73.8287087370,7.5070081861,51.0000000000
"11","499",0.0183332535,2.0095399563,-73.8328754030,7.5052377716,51.0000000000
"11","500",0.0210369285,2.0122436312,-73.8353637690,7.5041804663,51.0000000000
"11","501",0.0252035951,3.0122523118,-73.8395304360,7.5041804663,52.0000000000
"11","502",0.0272166014,3.0142653180,-73.8415434420,7.5041804663,52.0000000000
"11","503",0.0295730358,3.0166217524,-73.8415434420,7.5065369007,52.0000000000
"11","504",0.0349520975,4.0166362195,-73.8373767750,7.5099388405,51.0000000000
"12","505",0.0000000000,0.0000000000,-73.5564999790,7.7034946149,64.0000000000
"12","506",0.0045330168,3.0000034247,-73.5523333120,7.7052798685,61.0000000000
"12","507",0.0090660336,5.0000085618,-73.5481666450,7.7070651220,63.0000000000
"12","508",0.0120813389,5.0030238670,-73.5453950310,7.7082526500,63.0000000000
"12","509",0.0164476218,6.0030333992,-73.5440899200,7.7040859833,64.0000000000
"12","510",0.0200347476,6.0066205250,-73.5430177040,7.7006628526,64.0000000000
"12","511",0.0259008098,9.0066262601,-73.5471843710,7.6965337394,61.0000000000
"12","512",0.0267271192,9.0074525694,-73.5477712990,7.6959521014,61.0000000000
"12","513",0.0322338716,11.0074601500,-73.5519379650,7.6995525473,63.0000000000
"12","514",0.0377406239,12.0074753130,-73.5561046320,7.7031529932,64.0000000000
"13","515",0.0000000000,0.0000000000,-73.5397852600,7.6976008703,62.0000000000
"13","516",0.0046148323,1.0000106483,-73.5359348480,7.6950570528,63.0000000000
"13","517",0.0089512135,3.0000153493,-73.5371361350,7.6908903861,65.0000000000
"13","518",0.0097626602,3.0008267960,-73.5373609270,7.6901106973,65.0000000000
"13","519",0.0113237682,4.0008280145,-73.5375035340,7.6885561166,66.0000000000
"13","520",0.0135603655,4.0030646118,-73.5382165740,7.6864362245,66.0000000000
"13","521",0.0173005404,5.0030716062,-73.5417817700,7.6853056111,65.0000000000
"13","522",0.0213324363,6.0030797343,-73.5443487110,7.6884147907,66.0000000000
