OBJECTID;TOPE_MUGROSA_WGS84_tif;X;Y;TOPE_MUGROSA_WGS84_Band_1
452;-814;-73,866413323714113;7,821575911419058;-814,5877686
453;-869;-73,856732051529193;7,821575911419058;-869,5740967
454;-923;-73,847050779344272;7,821575911419058;-923,2953491
455;-978;-73,837369507159352;7,821575911419058;-978,0041504
456;-1036;-73,827688234974431;7,821575911419058;-1036,6610107
457;-1101;-73,818006962789511;7,821575911419058;-1101,2824707
458;-1172;-73,808325690604590;7,821575911419058;-1172,8489990
459;-1251;-73,798644418419670;7,821575911419058;-1251,3630371
460;-1334;-73,788963146234735;7,821575911419058;-1334,9062500
461;-1410;-73,779281874049815;7,821575911419058;-1410,9929199
462;-1489;-73,769600601864894;7,821575911419058;-1489,6436768
463;-1571;-73,759919329679974;7,821575911419058;-1571,1420898
464;-1653;-73,750238057495054;7,821575911419058;-1653,5290527
465;-1733;-73,740556785310133;7,821575911419058;-1733,7177734
466;-1808;-73,730875513125213;7,821575911419058;-1808,0529785
467;-1874;-73,721194240940292;7,821575911419058;-1874,7231445
468;-1957;-73,711512968755372;7,821575911419058;-1957,7873535
469;-2067;-73,701831696570451;7,821575911419058;-2067,1589355
470;-2160;-73,692150424385531;7,821575911419058;-2160,9792480
471;-2220;-73,682469152200611;7,821575911419058;-2220,1982422
472;-2249;-73,672787880015676;7,821575911419058;-2249,9689941
473;-2268;-73,663106607830755;7,821575911419058;-2268,0300293
474;-2291;-73,653425335645835;7,821575911419058;-2291,7536621
475;-2318;-73,643744063460915;7,821575911419058;-2318,0976562
476;-2353;-73,634062791275994;7,821575911419058;-2353,5903320
477;-2389;-73,624381519091074;7,821575911419058;-2389,2094727
478;-2414;-73,614700246906153;7,821575911419058;-2414,0817871
479;-2401;-73,605018974721233;7,821575911419058;-2401,0454102
480;-2401;-73,595337702536312;7,821575911419058;-2401,0568848
481;-270;-73,953544773378411;7,811894639234136;-270,0676880
482;-342;-73,943863501193491;7,811894639234136;-342,0476074
483;-418;-73,934182229008570;7,811894639234136;-418,7458496
484;-497;-73,924500956823650;7,811894639234136;-497,5094604
485;-575;-73,914819684638729;7,811894639234136;-575,6262817
486;-649;-73,905138412453809;7,811894639234136;-649,7774658
487;-716;-73,895457140268874;7,811894639234136;-716,2027588
488;-772;-73,885775868083954;7,811894639234136;-772,8171387
489;-819;-73,876094595899033;7,811894639234136;-819,4877930
490;-861;-73,866413323714113;7,811894639234136;-861,9025879
491;-916;-73,856732051529193;7,811894639234136;-916,7069092
492;-965;-73,847050779344272;7,811894639234136;-965,4727783
493;-1014;-73,837369507159352;7,811894639234136;-1014,5885620
494;-1068;-73,827688234974431;7,811894639234136;-1068,8531494
495;-1130;-73,818006962789511;7,811894639234136;-1130,9112549
496;-1201;-73,808325690604590;7,811894639234136;-1201,3591309
497;-1278;-73,798644418419670;7,811894639234136;-1278,3385010
498;-1358;-73,788963146234735;7,811894639234136;-1358,2919922
499;-1443;-73,779281874049815;7,811894639234136;-1443,4337158
500;-1527;-73,769600601864894;7,811894639234136;-1527,8806152
501;-1612;-73,759919329679974;7,811894639234136;-1612,9356689
502;-1698;-73,750238057495054;7,811894639234136;-1698,5255127
503;-1783;-73,740556785310133;7,811894639234136;-1783,0574951
504;-1863;-73,730875513125213;7,811894639234136;-1863,2941895
505;-1923;-73,721194240940292;7,811894639234136;-1923,1048584
506;-2034;-73,711512968755372;7,811894639234136;-2034,1508789
507;-2153;-73,701831696570451;7,811894639234136;-2153,6345215
508;-2237;-73,692150424385531;7,811894639234136;-2237,1608887
509;-2274;-73,682469152200611;7,811894639234136;-2274,9377441
510;-2278;-73,672787880015676;7,811894639234136;-2278,4460449
511;-2271;-73,663106607830755;7,811894639234136;-2271,1137695
512;-2277;-73,653425335645835;7,811894639234136;-2277,9162598
513;-2309;-73,643744063460915;7,811894639234136;-2309,1628418
514;-2346;-73,634062791275994;7,811894639234136;-2346,5664062
515;-2380;-73,624381519091074;7,811894639234136;-2380,1254883
516;-2400;-73,614700246906153;7,811894639234136;-2400,8803711
517;-2398;-73,605018974721233;7,811894639234136;-2398,7719727
518;-2389;-73,595337702536312;7,811894639234136;-2389,9863281
519;-2405;-73,585656430351392;7,811894639234136;-2405,8151855
520;-202;-73,963226045563331;7,802213367049214;-202,0129547
521;-273;-73,953544773378411;7,802213367049214;-273,6575928
522;-354;-73,943863501193491;7,802213367049214;-354,4693298
523;-442;-73,934182229008570;7,802213367049214;-442,5500488
524;-533;-73,924500956823650;7,802213367049214;-533,5588379
525;-623;-73,914819684638729;7,802213367049214;-623,9288330
526;-708;-73,905138412453809;7,802213367049214;-708,8220825
527;-781;-73,895457140268874;7,802213367049214;-781,9146118
528;-841;-73,885775868083954;7,802213367049214;-841,5232544
529;-886;-73,876094595899033;7,802213367049214;-886,5383911
530;-924;-73,866413323714113;7,802213367049214;-924,7288818
531;-972;-73,856732051529193;7,802213367049214;-972,7154541
532;-1009;-73,847050779344272;7,802213367049214;-1009,1558838
533;-1049;-73,837369507159352;7,802213367049214;-1049,1215820
534;-1097;-73,827688234974431;7,802213367049214;-1097,0872803
535;-1156;-73,818006962789511;7,802213367049214;-1156,1141357
536;-1227;-73,808325690604590;7,802213367049214;-1227,2363281
537;-1307;-73,798644418419670;7,802213367049214;-1307,7160645
538;-1392;-73,788963146234735;7,802213367049214;-1392,6175537
539;-1480;-73,779281874049815;7,802213367049214;-1480,4497070
540;-1566;-73,769600601864894;7,802213367049214;-1566,9627686
541;-1653;-73,759919329679974;7,802213367049214;-1653,1600342
542;-1738;-73,750238057495054;7,802213367049214;-1738,6577148
543;-1821;-73,740556785310133;7,802213367049214;-1821,9140625
544;-1904;-73,730875513125213;7,802213367049214;-1904,1766357
545;-1984;-73,721194240940292;7,802213367049214;-1984,8739014
546;-2104;-73,711512968755372;7,802213367049214;-2104,5385742
547;-2235;-73,701831696570451;7,802213367049214;-2235,8339844
548;-2310;-73,692150424385531;7,802213367049214;-2310,1159668
549;-2327;-73,682469152200611;7,802213367049214;-2327,2377930
550;-2303;-73,672787880015676;7,802213367049214;-2303,5126953
551;-2270;-73,663106607830755;7,802213367049214;-2270,1914062
552;-2271;-73,653425335645835;7,802213367049214;-2271,9865723
553;-2306;-73,643744063460915;7,802213367049214;-2306,7216797
554;-2344;-73,634062791275994;7,802213367049214;-2344,7883301
555;-2375;-73,624381519091074;7,802213367049214;-2375,5056152
556;-2393;-73,614700246906153;7,802213367049214;-2393,7675781
557;-2398;-73,605018974721233;7,802213367049214;-2398,5437012
558;-2400;-73,595337702536312;7,802213367049214;-2400,0764160
559;-2485;-73,556612613796617;7,802213367049214;-2485,6926270
560;-2516;-73,546931341611696;7,802213367049214;-2516,7177734
561;-2548;-73,537250069426776;7,802213367049214;-2548,6623535
562;-191;-73,963226045563331;7,792532094864293;-191,9019775
563;-269;-73,953544773378411;7,792532094864293;-269,2940674
564;-359;-73,943863501193491;7,792532094864293;-359,9581299
565;-462;-73,934182229008570;7,792532094864293;-462,1621704
566;-567;-73,924500956823650;7,792532094864293;-567,7736816
567;-673;-73,914819684638729;7,792532094864293;-673,4915771
568;-773;-73,905138412453809;7,792532094864293;-773,0792236
569;-854;-73,895457140268874;7,792532094864293;-854,1435547
570;-918;-73,885775868083954;7,792532094864293;-918,9161377
571;-960;-73,876094595899033;7,792532094864293;-960,6685791
572;-988;-73,866413323714113;7,792532094864293;-988,5518188
573;-1014;-73,856732051529193;7,792532094864293;-1014,8648071
574;-1046;-73,847050779344272;7,792532094864293;-1046,4311523
575;-1080;-73,837369507159352;7,792532094864293;-1080,3640137
576;-1122;-73,827688234974431;7,792532094864293;-1122,3116455
577;-1178;-73,818006962789511;7,792532094864293;-1178,4641113
578;-1252;-73,808325690604590;7,792532094864293;-1252,2889404
579;-1340;-73,798644418419670;7,792532094864293;-1340,3427734
580;-1435;-73,788963146234735;7,792532094864293;-1435,7019043
581;-1521;-73,779281874049815;7,792532094864293;-1521,9624023
582;-1607;-73,769600601864894;7,792532094864293;-1607,1889648
583;-1691;-73,759919329679974;7,792532094864293;-1691,8801270
584;-1774;-73,750238057495054;7,792532094864293;-1774,3930664
585;-1848;-73,740556785310133;7,792532094864293;-1848,8068848
586;-1916;-73,730875513125213;7,792532094864293;-1916,2670898
587;-2004;-73,721194240940292;7,792532094864293;-2004,2443848
588;-2120;-73,711512968755372;7,792532094864293;-2120,6445312
589;-2264;-73,701831696570451;7,792532094864293;-2264,9990234
590;-2342;-73,692150424385531;7,792532094864293;-2342,4135742
591;-2357;-73,682469152200611;7,792532094864293;-2357,4897461
592;-2320;-73,672787880015676;7,792532094864293;-2320,3955078
593;-2264;-73,663106607830755;7,792532094864293;-2264,4077148
594;-2280;-73,653425335645835;7,792532094864293;-2280,5375977
595;-2319;-73,643744063460915;7,792532094864293;-2319,5087891
596;-2355;-73,634062791275994;7,792532094864293;-2355,6970215
597;-2381;-73,624381519091074;7,792532094864293;-2381,8703613
598;-2395;-73,614700246906153;7,792532094864293;-2395,6350098
599;-2399;-73,605018974721233;7,792532094864293;-2399,2805176
600;-2400;-73,595337702536312;7,792532094864293;-2400,0002441
601;-2406;-73,585656430351392;7,792532094864293;-2406,0656738
602;-2425;-73,575975158166472;7,792532094864293;-2425,4592285
603;-2456;-73,566293885981537;7,792532094864293;-2456,8388672
604;-2493;-73,556612613796617;7,792532094864293;-2493,7011719
605;-2527;-73,546931341611696;7,792532094864293;-2527,7878418
606;-2567;-73,537250069426776;7,792532094864293;-2567,5759277
607;-2598;-73,527568797241855;7,792532094864293;-2598,6950684
608;-107;-73,972907317748252;7,782850822679372;-107,2353516
609;-172;-73,963226045563331;7,782850822679372;-172,9691772
610;-254;-73,953544773378411;7,782850822679372;-254,9738770
611;-354;-73,943863501193491;7,782850822679372;-354,9656982
612;-473;-73,934182229008570;7,782850822679372;-473,4367676
613;-592;-73,924500956823650;7,782850822679372;-592,9035034
614;-714;-73,914819684638729;7,782850822679372;-714,6044922
615;-833;-73,905138412453809;7,782850822679372;-833,2215576
616;-920;-73,895457140268874;7,782850822679372;-920,1260376
617;-994;-73,885775868083954;7,782850822679372;-994,8887329
618;-1032;-73,876094595899033;7,782850822679372;-1032,6630859
619;-1051;-73,866413323714113;7,782850822679372;-1051,1976318
620;-1063;-73,856732051529193;7,782850822679372;-1063,8881836
621;-1089;-73,847050779344272;7,782850822679372;-1089,5493164
622;-1116;-73,837369507159352;7,782850822679372;-1116,6749268
623;-1151;-73,827688234974431;7,782850822679372;-1151,7341309
624;-1203;-73,818006962789511;7,782850822679372;-1203,9196777
625;-1279;-73,808325690604590;7,782850822679372;-1279,8103027
626;-1371;-73,798644418419670;7,782850822679372;-1371,7609863
627;-1469;-73,788963146234735;7,782850822679372;-1469,2065430
628;-1560;-73,779281874049815;7,782850822679372;-1560,1702881
629;-1645;-73,769600601864894;7,782850822679372;-1645,9230957
630;-1728;-73,759919329679974;7,782850822679372;-1728,5922852
631;-1810;-73,750238057495054;7,782850822679372;-1810,8557129
632;-1882;-73,740556785310133;7,782850822679372;-1882,3195801
633;-1931;-73,730875513125213;7,782850822679372;-1931,5883789
634;-1990;-73,721194240940292;7,782850822679372;-1990,2200928
635;-2049;-73,711512968755372;7,782850822679372;-2049,4758301
636;-2102;-73,701831696570451;7,782850822679372;-2102,0021973
637;-2266;-73,692150424385531;7,782850822679372;-2266,4716797
638;-2339;-73,682469152200611;7,782850822679372;-2339,1303711
639;-2330;-73,672787880015676;7,782850822679372;-2330,7705078
640;-2267;-73,663106607830755;7,782850822679372;-2267,6860352
641;-2298;-73,653425335645835;7,782850822679372;-2298,7041016
642;-2343;-73,643744063460915;7,782850822679372;-2343,1997070
643;-2375;-73,634062791275994;7,782850822679372;-2375,7797852
644;-2397;-73,624381519091074;7,782850822679372;-2397,2395020
645;-2405;-73,614700246906153;7,782850822679372;-2405,3754883
646;-2403;-73,605018974721233;7,782850822679372;-2403,9626465
647;-2399;-73,595337702536312;7,782850822679372;-2399,0969238
648;-2401;-73,585656430351392;7,782850822679372;-2401,3632812
649;-2422;-73,575975158166472;7,782850822679372;-2422,4230957
650;-2461;-73,566293885981537;7,782850822679372;-2461,2700195
651;-2510;-73,556612613796617;7,782850822679372;-2510,4042969
652;-2547;-73,546931341611696;7,782850822679372;-2547,7854004
653;-2600;-73,537250069426776;7,782850822679372;-2600,1420898
654;-2633;-73,527568797241855;7,782850822679372;-2633,4484863
655;-2651;-73,517887525056935;7,782850822679372;-2651,4868164
656;-82;-73,972907317748252;7,773169550494449;-82,3473511
657;-146;-73,963226045563331;7,773169550494449;-146,7666626
658;-231;-73,953544773378411;7,773169550494449;-231,7775879
659;-337;-73,943863501193491;7,773169550494449;-337,6437073
660;-471;-73,934182229008570;7,773169550494449;-471,7282104
661;-598;-73,924500956823650;7,773169550494449;-598,5129395
662;-731;-73,914819684638729;7,773169550494449;-731,0321045
663;-871;-73,905138412453809;7,773169550494449;-871,7568970
664;-956;-73,895457140268874;7,773169550494449;-956,0433960
665;-1049;-73,885775868083954;7,773169550494449;-1049,8732910
666;-1084;-73,876094595899033;7,773169550494449;-1084,8366699
667;-1100;-73,866413323714113;7,773169550494449;-1100,7980957
668;-1102;-73,856732051529193;7,773169550494449;-1102,7818604
669;-1142;-73,847050779344272;7,773169550494449;-1142,9624023
670;-1169;-73,837369507159352;7,773169550494449;-1169,1063232
671;-1200;-73,827688234974431;7,773169550494449;-1200,2968750
672;-1249;-73,818006962789511;7,773169550494449;-1249,2813721
673;-1326;-73,808325690604590;7,773169550494449;-1326,6409912
674;-1418;-73,798644418419670;7,773169550494449;-1418,2310791
675;-1513;-73,788963146234735;7,773169550494449;-1513,6793213
676;-1603;-73,779281874049815;7,773169550494449;-1603,6987305
677;-1684;-73,769600601864894;7,773169550494449;-1684,8239746
678;-1758;-73,759919329679974;7,773169550494449;-1758,4514160
679;-1838;-73,750238057495054;7,773169550494449;-1838,7012939
680;-1892;-73,740556785310133;7,773169550494449;-1892,8304443
681;-1938;-73,730875513125213;7,773169550494449;-1938,4583740
682;-1995;-73,721194240940292;7,773169550494449;-1995,0570068
683;-2054;-73,711512968755372;7,773169550494449;-2054,8305664
684;-2130;-73,701831696570451;7,773169550494449;-2130,4541016
685;-2200;-73,692150424385531;7,773169550494449;-2200,0078125
686;-2257;-73,682469152200611;7,773169550494449;-2257,1152344
687;-2331;-73,672787880015676;7,773169550494449;-2331,1633301
688;-2283;-73,663106607830755;7,773169550494449;-2283,4599609
689;-2315;-73,653425335645835;7,773169550494449;-2315,0913086
690;-2360;-73,643744063460915;7,773169550494449;-2360,9228516
691;-2389;-73,634062791275994;7,773169550494449;-2389,7031250
692;-2411;-73,624381519091074;7,773169550494449;-2411,8051758
693;-2417;-73,614700246906153;7,773169550494449;-2417,5625000
694;-2412;-73,605018974721233;7,773169550494449;-2412,7136230
695;-2400;-73,595337702536312;7,773169550494449;-2400,4689941
696;-2395;-73,585656430351392;7,773169550494449;-2395,2697754
697;-2417;-73,575975158166472;7,773169550494449;-2417,7028809
698;-2463;-73,566293885981537;7,773169550494449;-2463,5786133
699;-2535;-73,556612613796617;7,773169550494449;-2535,5588379
700;-2594;-73,546931341611696;7,773169550494449;-2594,5776367
701;-2652;-73,537250069426776;7,773169550494449;-2652,9670410
702;-2678;-73,527568797241855;7,773169550494449;-2678,2324219
703;-2690;-73,517887525056935;7,773169550494449;-2690,8593750
704;-2697;-73,508206252872014;7,773169550494449;-2697,4020996
705;-2689;-73,498524980687094;7,773169550494449;-2689,8962402
706;-2674;-73,488843708502174;7,773169550494449;-2674,7065430
707;-57;-73,972907317748252;7,763488278309528;-57,6813927
708;-119;-73,963226045563331;7,763488278309528;-119,1027832
709;-208;-73,953544773378411;7,763488278309528;-208,3247070
710;-318;-73,943863501193491;7,763488278309528;-318,5765381
711;-446;-73,934182229008570;7,763488278309528;-446,8137817
712;-577;-73,924500956823650;7,763488278309528;-577,9144287
713;-711;-73,914819684638729;7,763488278309528;-711,7380981
714;-843;-73,905138412453809;7,763488278309528;-843,1676636
715;-944;-73,895457140268874;7,763488278309528;-944,1801147
716;-1034;-73,885775868083954;7,763488278309528;-1034,4691162
717;-1090;-73,876094595899033;7,763488278309528;-1090,4985352
718;-1128;-73,866413323714113;7,763488278309528;-1128,3132324
719;-1154;-73,856732051529193;7,763488278309528;-1154,9287109
720;-1223;-73,847050779344272;7,763488278309528;-1223,3105469
721;-1254;-73,837369507159352;7,763488278309528;-1254,3702393
722;-1293;-73,827688234974431;7,763488278309528;-1293,9039307
723;-1352;-73,818006962789511;7,763488278309528;-1352,4073486
724;-1423;-73,808325690604590;7,763488278309528;-1423,2983398
725;-1499;-73,798644418419670;7,763488278309528;-1499,0671387
726;-1580;-73,788963146234735;7,763488278309528;-1580,0458984
727;-1658;-73,779281874049815;7,763488278309528;-1658,7927246
728;-1726;-73,769600601864894;7,763488278309528;-1726,9609375
729;-1777;-73,759919329679974;7,763488278309528;-1777,8568115
730;-1842;-73,750238057495054;7,763488278309528;-1842,2728271
731;-1892;-73,740556785310133;7,763488278309528;-1892,0356445
732;-1940;-73,730875513125213;7,763488278309528;-1940,1699219
733;-2009;-73,721194240940292;7,763488278309528;-2009,5666504
734;-2060;-73,711512968755372;7,763488278309528;-2060,1972656
